BIOMD0000000427	R-HSA-180336	9.8124777885511E-4	https://reactome.org/PathwayBrowser/#/R-HSA-180336	SHC1 events in EGFR signaling	IEA	Homo sapiens
BIOMD0000000427	R-HSA-1963640	0.0012567864247206018	https://reactome.org/PathwayBrowser/#/R-HSA-1963640	GRB2 events in ERBB2 signaling	IEA	Homo sapiens
BIOMD0000000427	R-HSA-199418	0.001604211421496693	https://reactome.org/PathwayBrowser/#/R-HSA-199418	Negative regulation of the PI3K/AKT network	IEA	Homo sapiens
BIOMD0000000427	R-HSA-5637810	0.0010042588649572526	https://reactome.org/PathwayBrowser/#/R-HSA-5637810	Constitutive Signaling by EGFRvIII	IEA	Homo sapiens
BIOMD0000000427	R-HSA-112409	0.001999916754943598	https://reactome.org/PathwayBrowser/#/R-HSA-112409	RAF-independent MAPK1/3 activation	IEA	Homo sapiens
BIOMD0000000427	R-HSA-1250196	0.0023767400153731355	https://reactome.org/PathwayBrowser/#/R-HSA-1250196	SHC1 events in ERBB2 signaling	IEA	Homo sapiens
BIOMD0000000427	R-HSA-5673000	0.0029086408529521712	https://reactome.org/PathwayBrowser/#/R-HSA-5673000	RAF activation	IEA	Homo sapiens
BIOMD0000000427	R-HSA-442742	0.0025481714369256503	https://reactome.org/PathwayBrowser/#/R-HSA-442742	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	IEA	Homo sapiens
BIOMD0000000427	R-HSA-1236382	0.0013918143231199664	https://reactome.org/PathwayBrowser/#/R-HSA-1236382	Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants	IEA	Homo sapiens
BIOMD0000000157	R-HSA-6804760	1.5027470095363427E-4	https://reactome.org/PathwayBrowser/#/R-HSA-6804760	Regulation of TP53 Activity through Methylation	IEA	Homo sapiens
BIOMD0000000157	R-HSA-6804757	2.079146407727439E-4	https://reactome.org/PathwayBrowser/#/R-HSA-6804757	Regulation of TP53 Degradation	IEA	Homo sapiens
BIOMD0000000157	R-HSA-69541	3.69611817666593E-4	https://reactome.org/PathwayBrowser/#/R-HSA-69541	Stabilization of p53	IEA	Homo sapiens
BIOMD0000000157	R-HSA-69563	3.69611817666593E-4	https://reactome.org/PathwayBrowser/#/R-HSA-69563	p53-Dependent G1 DNA Damage Response	IEA	Homo sapiens
BIOMD0000000157	R-HSA-6804756	5.156660376580691E-4	https://reactome.org/PathwayBrowser/#/R-HSA-6804756	Regulation of TP53 Activity through Phosphorylation	IEA	Homo sapiens
BIOMD0000000157	R-HSA-6804754	0.0017879492079508896	https://reactome.org/PathwayBrowser/#/R-HSA-6804754	Regulation of TP53 Expression	IEA	Homo sapiens
BIOMD0000000157	R-HSA-69895	0.0023794160429035927	https://reactome.org/PathwayBrowser/#/R-HSA-69895	Transcriptional  activation of  cell cycle inhibitor p21 	IEA	Homo sapiens
